"id","fullName","club","season","APPEARANCES","ASSISTS","AVERAGE_GOALS_PER_MATCH","AVERAGE_POINTS_PER_MATCH","CLEAN_SHEETS","DRAW_RATIO","FOULED","FOULS","LOSS_RATIO","OLDEST","RED_CARDS","SHORTEST","SUBSTITUTIONS_OFF","SUBSTITUTIONS_ON","TALLEST","TOP_SCORERS","WEIGHT","WIN_RATIO","YELLOW_CARDS","YOUNGEST"
"16902","Neal Bartlett","Southampton","1992-1993",1,0,0,0,0,0,0,0,100,40,0,1.73,0,1,1.73,0,76,0,0,40
"16903","Greg Berry","Wimbledon","1992-1993",3,0,0,1.33,1,33.33,0,0,33.33,44,0,1.78,1,1,1.78,0,76,33.33,0,44
"16904","Peter Billing","Coventry","1992-1993",3,0,0,0.33,0,33.33,0,0,66.67,51,0,1.88,1,0,1.88,0,83,0,0,51
"16909","Brian Borrows","Coventry","1992-1993",38,0,0.05,1.13,10,34.21,0,0,39.47,55,0,1.78,2,2,1.78,2,69,26.32,1,55
"16910","Vlado Bozinoski","Ipswich","1992-1993",9,0,0,1,1,33.33,0,0,44.44,51,0,1.8,2,6,1.8,0,75,22.22,1,51
"16911","Richard Brown","Blackburn","1992-1993",2,0,0,3,1,0,0,0,0,48,0,1.78,0,0,1.78,0,71,100,0,48
"16914","Ian Bryson","Sheff Utd","1992-1993",16,0,0.19,1.06,2,12.5,0,0,56.25,53,0,1.8,4,7,1.8,3,75,31.25,0,53
"16916","David Busst","Coventry","1992-1993",10,0,0,1.1,3,20,0,0,50,48,0,1.85,0,0,1.85,0,81,30,0,48
"16917","Ian Butterworth","Norwich","1992-1993",26,0,0.04,1.85,2,11.54,0,0,30.77,51,0,1.85,2,0,1.85,1,82,57.69,1,51
"16918","Jimmy Carter","Arsenal","1992-1993",16,0,0.13,1.06,0,31.25,0,0,43.75,50,0,1.78,3,5,1.78,2,70,25,0,50
"16919","Tony Cascarino","Chelsea","1992-1993",9,0,0.22,1.44,1,44.44,0,0,22.22,53,1,1.88,0,1,1.88,2,88,33.33,0,53
"16920","Justin Channing","QPR","1992-1993",2,0,0.5,2,0,50,0,0,0,47,0,1.8,1,0,1.8,1,73,50,0,47
"16922","Glenn Cockerill","Southampton","1992-1993",23,0,0,1.09,6,30.43,0,0,43.48,56,0,1.78,1,2,1.78,0,78,26.09,2,56
"16925","Ian Crook","Norwich","1992-1993",34,0,0.09,1.71,9,20.59,0,0,29.41,52,0,1.73,3,2,1.73,3,66,50,0,52
"16926","Ian Culverhouse","Norwich","1992-1993",41,0,0,1.73,11,19.51,0,0,29.27,51,0,1.78,0,0,1.78,0,71,51.22,1,51
"16927","Tony Daley","Aston Villa","1992-1993",13,0,0.15,1.08,0,38.46,0,0,38.46,48,0,1.73,2,5,1.73,2,73,23.08,0,48
"16930","Mervyn Day","Leeds","1992-1993",2,0,0,0,0,0,0,0,100,60,0,1.88,0,0,1.88,0,96,0,0,60
"16933","Kerry Dixon","Southampton","1992-1993",9,0,0.22,0.78,1,44.44,0,0,44.44,54,0,1.84,0,1,1.84,2,87,11.11,0,54
"16934","Gerald Dobbs","Wimbledon","1992-1993",19,0,0.05,1.42,4,15.79,0,0,42.11,44,1,1.73,8,3,1.73,1,73,42.11,3,44
"16935","Maurice Doyle","QPR","1992-1993",5,0,0,1,0,40,0,0,40,46,0,1.73,1,0,1.73,0,67,20,0,46
"16938","Gary Elkins","Wimbledon","1992-1993",18,0,0,1.39,7,22.22,0,0,38.89,49,0,1.75,1,1,1.75,0,76,38.89,4,49
"16939","Paul Elliott","Chelsea","1992-1993",7,0,0,1.29,2,42.86,0,0,28.57,51,0,1.91,1,0,1.91,0,89,28.57,1,51
"16942","Mark Flatts","Arsenal","1992-1993",10,0,0,0.6,2,30,0,0,60,43,0,1.68,2,4,1.68,0,61,10,0,43
"16943","Robert Fleck","Chelsea","1992-1993",31,0,0.06,1.45,7,29.03,0,0,32.26,50,0,1.78,9,3,1.78,2,65,38.71,2,50
"16946","Kevin Gage","Sheff Utd","1992-1993",27,0,0,1.22,6,22.22,0,0,44.44,51,0,1.78,2,0,1.78,0,71,33.33,2,51
"16947","John Gannon","Sheff Utd","1992-1993",27,0,0.04,1.15,4,25.93,0,0,44.44,49,0,1.73,8,1,1.73,1,68,29.63,3,49
"16949","Brian Gayle","Sheff Utd","1992-1993",31,0,0.06,1.32,10,25.81,0,0,38.71,50,0,1.88,0,0,1.88,2,80,35.48,5,50
"16951","Terry Gibson","Wimbledon","1992-1993",8,0,0.13,1,1,25,0,0,50,53,0,1.63,3,2,1.63,1,NA,25,1,53
"16952","Paul Goddard","Ipswich","1992-1993",25,0,0.12,1.08,2,48,0,0,32,56,0,1.7,9,6,1.7,3,76,20,0,56
"16954","Jeremy Goss","Norwich","1992-1993",25,0,0.04,1.84,4,16,0,0,28,50,0,1.75,4,0,1.75,1,72,56,4,50
"16955","Andrew Gray","Spurs","1992-1993",17,0,0.06,1.65,0,41.18,0,0,17.65,51,0,1.8,5,8,1.8,1,84,41.18,3,51
"16956","Chris Greenman","Coventry","1992-1993",2,0,0,0.5,0,50,0,0,50,47,0,1.85,1,1,1.85,0,78,0,0,47
"16959","Bryan Gunn","Norwich","1992-1993",42,0,0,1.71,11,21.43,0,0,28.57,52,0,1.88,0,0,1.88,0,88,50,1,52
"16960","Micky Gynn","Coventry","1992-1993",20,0,0.15,1.35,5,15,0,0,45,54,0,1.65,5,2,1.65,3,68,40,0,54
"16961","Richard Hall","West Ham","1992-1993",28,0,0.14,1.25,8,28.57,0,0,39.29,43,0,1.88,1,0,1.88,4,88,32.14,6,43
"16963","Alan Harper","Everton","1992-1993",18,0,0,1.11,3,11.11,0,0,55.56,55,0,1.73,3,2,1.73,0,68,33.33,0,55
"16964","Charlie Hartfield","Sheff Utd","1992-1993",17,0,0,1.41,4,17.65,0,0,41.18,44,0,1.83,5,5,1.83,0,77,41.18,3,44
"16965","John Hendry","Spurs","1992-1993",5,0,0.4,1,0,40,0,0,40,45,0,1.8,2,3,1.8,2,69,20,1,45
"16967","Andy Hill","Man City","1992-1993",24,0,0.04,1.13,6,25,0,0,45.83,50,0,1.8,1,1,1.8,1,76,29.17,0,50
"16971","Jamie Hoyland","Sheff Utd","1992-1993",22,0,0.09,1.23,5,13.64,0,0,50,49,0,1.83,0,7,1.83,2,80,36.36,0,49
"16972","John Humphrey","Crystal Palace","1992-1993",32,0,0,1.19,8,34.38,0,0,37.5,54,0,1.78,5,4,1.78,0,72,28.13,1,54
"16973","Terry Hurlock","Southampton","1992-1993",30,0,0,1.03,6,33.33,0,0,43.33,57,1,1.75,6,0,1.75,0,84,23.33,8,57
"16974","Lee Hurst","Coventry","1992-1993",35,0,0.06,1.26,8,31.43,0,0,37.14,45,0,1.83,3,0,1.83,2,74,31.43,2,45
"16976","Kare Ingebrigtsen","Man City","1992-1993",7,0,0,1.29,0,42.86,0,0,28.57,50,0,1.7,1,5,1.7,0,65,28.57,0,50
"16977","Simon Ireland","Blackburn","1992-1993",1,0,0,0,0,0,0,0,100,44,0,1.8,0,1,1.8,0,75,0,0,44
"16978","Ian Ironside","Middlesbrough","1992-1993",12,0,0,1,2,25,0,0,50,51,0,1.88,1,1,1.88,0,83,25,0,51
"1698","David Burrows","Coventry","1992-1993",30,0,0.07,1.6,8,20,0,0,33.33,47,0,1.73,0,1,1.73,2,NA,46.67,3,47
"16983","Erland Johnsen","Chelsea","1992-1993",13,0,0,1.46,2,30.77,0,0,30.77,48,0,1.85,0,0,1.85,0,84,38.46,2,48
"16984","Mo Johnston","Everton","1992-1993",13,0,0.23,0.85,1,15.38,0,0,61.54,52,0,1.75,3,6,1.75,3,72,23.08,0,52
"16985","Ryan Jones","Sheff Wed","1992-1993",9,0,0,1.44,1,44.44,0,0,22.22,42,0,1.91,3,0,1.91,0,89,33.33,1,42
"16986","Rob Jones","West Ham","1992-1993",30,0,0,1.5,10,30,0,0,30,44,0,1.78,2,0,1.78,0,70,40,1,44
"16990","Orpheo Keizerweerd","Oldham","1992-1993",1,0,0,0,0,0,0,0,100,47,0,1.73,0,1,1.73,0,68,0,0,47
"16991","Billy Kenny","Oldham","1992-1993",17,0,0.06,1.12,2,23.53,0,0,47.06,42,0,1.7,4,1,1.7,1,68,29.41,2,42
"16994","Istvan Kozma","Liverpool","1992-1993",1,0,0,0,0,0,0,0,100,51,0,1.85,0,1,1.85,0,78,0,0,51
"16997","Michael Lake","Sheff Utd","1992-1993",6,0,0,0.67,0,16.67,0,0,66.67,49,0,1.83,3,0,1.83,0,78,16.67,2,49
"16998","Paul Lake","Man City","1992-1993",2,0,0,0.5,0,50,0,0,50,47,0,1.83,2,0,1.83,0,77,0,0,47
"16999","David Lee","Chelsea","1992-1993",25,0,0.08,1.44,7,24,0,0,36,46,0,1.91,0,2,1.91,2,88,40,1,46
"17002","Pal Lydersen","Arsenal","1992-1993",8,0,0,0.38,1,37.5,0,0,62.5,50,0,1.83,3,1,1.83,0,89,0,0,50
"17005","Dwight Marshall","Middlesbrough","1992-1993",3,0,0,1.33,0,33.33,0,0,33.33,50,0,1.7,0,3,1.7,0,73,33.33,0,50
"17008","Stuart Massey","Crystal Palace","1992-1993",1,0,0,0,0,0,0,0,100,51,0,1.78,0,1,1.78,0,68,0,0,51
"17010","Alan McDonald","QPR","1992-1993",39,0,0,1.51,6,28.21,0,0,30.77,52,0,1.9,1,0,1.9,0,87,41.03,5,52
"17011","David McDonald","Spurs","1992-1993",2,0,0,1.5,0,0,0,0,50,44,0,1.8,0,0,1.8,0,73,50,1,44
"17012","Neil McDonald","Oldham","1992-1993",4,0,0,0.25,0,25,0,0,75,50,0,1.8,0,2,1.8,0,72,0,0,50
"17015","Eddie McGoldrick","Arsenal","1992-1993",42,0,0.19,1.17,10,38.1,0,0,35.71,50,0,1.78,1,0,1.78,8,73,26.19,4,50
"17017","Ray McKinnon","Nott'm Forest","1992-1993",6,0,0.17,0.5,1,50,0,0,50,45,0,1.78,1,1,1.78,1,74,0,0,45
"17018","Simon Milton","Ipswich","1992-1993",12,0,0.17,1.17,0,41.67,0,0,33.33,52,0,1.78,3,5,1.78,2,72,25,2,52
"17019","Jason Minett","Norwich","1992-1993",1,0,0,0,0,0,0,0,100,44,0,1.78,0,1,1.78,0,64,0,0,44
"17021","Kevin Moore","Southampton","1992-1993",18,0,0.11,1.22,2,22.22,0,0,44.44,57,0,1.83,1,0,1.83,2,83,33.33,3,57
"17022","Neil Moore","Everton","1992-1993",1,0,0,0,0,0,0,0,100,43,0,1.85,0,1,1.85,0,80,0,0,43
"17023","Kevin Moran","Blackburn","1992-1993",36,0,0.11,1.81,15,30.56,0,0,19.44,59,0,1.8,6,0,1.8,4,80,50,4,59
"17024","Paul Moran","Spurs","1992-1993",3,0,0,2.33,0,33.33,0,0,0,47,0,1.78,0,3,1.78,0,70,66.67,0,47
"17028","Chris Morris","Middlesbrough","1992-1993",25,0,0.04,1.2,5,24,0,0,44,52,0,1.8,2,3,1.8,1,72,32,3,52
"17029","Paul Moulden","Oldham","1992-1993",4,0,0,0.25,0,25,0,0,75,48,0,1.7,1,3,1.7,0,68,0,0,48
"17031","Nayim","Spurs","1992-1993",18,0,0.17,1.61,6,27.78,0,0,27.78,49,0,1.73,4,3,1.73,3,73,44.44,0,49
"17035","Ian Olney","Oldham","1992-1993",34,0,0.35,1.24,3,17.65,0,0,47.06,46,0,1.85,4,2,1.85,12,70,35.29,2,46
"17037","Thorvaldu Örlygsson","Nott'm Forest","1992-1993",20,0,0.05,0.9,4,30,0,0,50,49,0,1.8,2,5,1.8,1,75,20,0,49
"17040","Colin Pates","Arsenal","1992-1993",7,0,0,1.86,1,14.29,0,0,28.57,54,0,1.83,0,5,1.83,0,83,57.14,0,54
"17042","Andy Peake","Middlesbrough","1992-1993",33,0,0,1.12,7,21.21,0,0,48.48,54,0,1.78,2,0,1.78,0,76,30.3,7,54
"17043","Steve Pears","Liverpool","1992-1993",26,0,0,0.81,4,23.08,0,0,57.69,53,0,1.83,1,0,1.83,0,83,19.23,1,53
"17044","Glenn Pennyfather","Ipswich","1992-1993",4,0,0,1,0,25,0,0,50,52,0,1.73,0,2,1.73,0,68,25,0,52
"17045","Gary Penrice","QPR","1992-1993",15,0,0.4,1.47,1,26.67,0,0,33.33,51,0,1.73,2,5,1.73,6,66,40,1,51
"17046","Gerry Peyton","West Ham","1992-1993",1,0,0,0,0,0,0,0,100,59,0,1.88,0,1,1.88,0,87,0,0,59
"17047","Mike Phelan","Man Utd","1992-1993",11,0,0,1.91,1,27.27,0,0,18.18,53,0,1.8,3,6,1.8,0,70,54.55,1,53
"17049","Torben Piechnik","Liverpool","1992-1993",16,0,0,1.25,3,12.5,0,0,50,52,0,1.89,1,1,1.89,0,84,37.5,2,52
"1705","Richard Shaw","Coventry","1992-1993",33,0,0,1.33,8,42.42,0,0,27.27,47,0,1.75,4,1,1.75,0,80,30.3,0,47
"17052","Chris Price","Blackburn","1992-1993",6,0,0,1.67,1,16.67,0,0,33.33,55,0,1.75,0,4,1.75,0,75,50,0,55
"17053","Mark Proctor","Middlesbrough","1992-1993",11,0,0,0.91,0,36.36,0,0,45.45,54,0,1.78,2,5,1.78,0,76,18.18,0,54
"17054","Mike Quigley","Man City","1992-1993",5,0,0,0.8,0,20,0,0,60,45,0,1.68,0,4,1.68,0,59,20,0,45
"17055","Mick Quinn","Coventry","1992-1993",26,0,0.65,1.12,7,30.77,0,0,42.31,46,1,1.75,2,0,1.75,17,83,26.92,4,46
"17056","Preki","Everton","1992-1993",23,0,0.13,1.09,4,17.39,0,0,52.17,52,0,1.75,8,10,1.75,3,75,30.43,0,52
"17058","Ray Ranson","Man City","1992-1993",17,0,0,1.35,4,29.41,0,0,35.29,55,0,1.75,1,0,1.75,0,75,35.29,4,55
"17059","Cyrille Regis","Aston Villa","1992-1993",13,0,0.08,1.23,2,30.77,0,0,38.46,57,0,1.84,3,6,1.84,1,85,30.77,0,57
"17060","David Rennie","Coventry","1992-1993",9,0,0,0.67,2,33.33,0,0,55.56,51,0,1.83,1,0,1.83,0,83,11.11,1,51
"17064","Stewart Robson","Coventry","1992-1993",15,0,0,1.53,4,33.33,0,0,26.67,51,0,1.8,1,1,1.8,0,78,40,0,51
"17072","Lee Sinnott","Crystal Palace","1992-1993",19,0,0,0.79,2,31.58,0,0,52.63,50,1,1.85,2,1,1.85,0,79,15.79,1,50
"17074","Bernie Slaven","Middlesbrough","1992-1993",18,0,0.22,0.78,2,27.78,0,0,55.56,55,0,1.78,2,5,1.78,4,68,16.67,1,55
"17075","Ian Snodin","Everton","1992-1993",20,0,0.05,1.35,2,15,0,0,45,52,0,1.7,8,1,1.7,1,58,40,5,52
"17076","Jan Stejskal","QPR","1992-1993",15,0,0,1.47,3,26.67,0,0,33.33,53,0,1.89,0,1,1.89,0,90,40,0,53
"17077","Mel Sterland","Leeds","1992-1993",3,0,0,1.33,1,33.33,0,0,33.33,54,0,1.83,2,0,1.83,0,85,33.33,0,54
"17078","Simon Stewart","Sheff Wed","1992-1993",6,0,0,1.67,2,16.67,0,0,33.33,42,0,1.85,2,0,1.85,0,86,50,2,42
"17079","Frank Strandli","Leeds","1992-1993",10,0,0.2,1.3,1,40,0,0,30,43,0,1.78,3,5,1.78,2,79,30,3,43
"17080","Steve Talboys","Wimbledon","1992-1993",7,0,0,1.57,0,28.57,0,0,28.57,49,0,1.78,1,4,1.78,0,73,42.86,0,49
"17081","Nicky Tanner","Liverpool","1992-1993",4,0,0,0.25,0,25,0,0,75,50,0,1.88,0,2,1.88,0,86,0,0,50
"17086","Pat van der Hauwe","Spurs","1992-1993",18,0,0,1.5,1,16.67,0,0,38.89,55,0,1.8,1,5,1.8,0,76,44.44,3,55
"17087","Imre Varadi","Leeds","1992-1993",4,0,0.25,1,1,25,0,0,50,56,0,1.73,0,2,1.73,1,71,25,0,56
"17088","Michel Vonk","Man City","1992-1993",26,0,0.12,1.35,7,30.77,0,0,34.62,47,0,1.91,1,0,1.91,3,84,34.62,4,47
"17089","Danny Wallace","Man Utd","1992-1993",2,0,0,1,0,100,0,0,0,51,0,1.63,0,2,1.63,0,65,0,0,51
"17090","Ray Wallace","Leeds","1992-1993",6,0,0,1,1,50,0,0,33.33,46,0,1.68,0,1,1.68,0,64,16.67,1,46
"17091","Mark Ward","Everton","1992-1993",19,0,0.05,1.68,5,26.32,0,0,26.32,53,0,1.68,6,0,1.68,1,63,47.37,2,53
"17092","John Wark","Ipswich","1992-1993",37,0,0.16,1.22,9,40.54,0,0,32.43,58,0,1.8,1,1,1.8,6,82,27.03,2,58
"17096","Devon White","QPR","1992-1993",7,0,0.29,0.86,0,42.86,0,0,42.86,51,0,1.91,1,4,1.91,2,89,14.29,1,51
"17098","Brett Williams","Nott'm Forest","1992-1993",9,0,0,0.89,2,22.22,0,0,55.56,47,0,1.78,0,0,1.78,0,75,22.22,2,47
"17099","Paul Williams","Crystal Palace","1992-1993",25,0,0.04,1,4,40,0,0,40,50,0,1.7,3,3,1.7,1,65,20,1,50
"17100","Michael Williams","Sheff Wed","1992-1993",3,0,0,2,1,0,0,0,33.33,46,0,1.78,1,1,1.78,0,73,66.67,0,46
"17105","Chris Woods","Southampton","1992-1993",39,0,0,1.36,8,35.9,0,0,30.77,56,0,1.88,0,0,1.88,0,87,33.33,1,56
"17107","Frank Yallop","Ipswich","1992-1993",6,0,0.33,1.67,1,16.67,0,0,33.33,51,0,1.8,1,1,1.8,2,76,50,1,51
"17108","Eric Young","Crystal Palace","1992-1993",38,0,0.16,1.26,11,39.47,0,0,31.58,55,0,1.88,1,0,1.88,6,85,28.95,7,55
"1711","Noel Whelan","Middlesbrough","1992-1993",1,0,0,1,0,100,0,0,0,41,0,1.88,0,0,1.88,0,NA,0,0,41
"1716","Gary McAllister","Liverpool","1992-1993",32,0,0.16,1.16,7,31.25,0,0,40.63,51,0,1.85,4,0,1.85,5,78,28.13,0,51
"1729","Stephen Froggatt","Coventry","1992-1993",17,0,0.06,2,3,23.53,0,0,17.65,42,0,1.8,8,1,1.8,1,NA,58.82,1,42
"173708","Paul Williams","Coventry","1992-1993",2,0,0,0.5,0,50,0,0,50,52,0,1.91,0,1,1.91,0,92,0,0,52
"1742","Dave Watson","Everton","1992-1993",40,0,0.03,1.25,11,20,0,0,45,54,0,1.8,0,0,1.8,1,NA,35,4,54
"1743","David Unsworth","Wigan","1992-1993",3,0,0,1.33,0,33.33,0,0,33.33,42,0,1.83,2,0,1.83,0,97,33.33,0,42
"1745","Nick Barmby","Hull","1992-1993",22,0,0.27,1.41,0,18.18,0,0,40.91,41,0,1.7,9,5,1.7,6,71,40.91,0,41
"1746","Kevin Campbell","West Brom","1992-1993",37,0,0.11,1.46,13,24.32,0,0,35.14,45,0,1.85,4,5,1.85,4,NA,40.54,0,45
"1747","Don Hutchison","West Ham","1992-1993",31,0,0.23,1.45,8,19.35,0,0,38.71,44,0,1.88,2,4,1.88,7,NA,41.94,2,44
"1748","Scot Gemmill","Everton","1992-1993",33,0,0.03,0.97,8,24.24,0,0,51.52,44,0,1.8,1,0,1.8,1,NA,24.24,1,44
"1750","Paul Gerrard","Sheff Utd","1992-1993",25,0,0,1.24,2,16,0,0,48,42,0,1.88,0,0,1.88,0,83,36,0,42
"1757","Frank Sinclair","Leicester","1992-1993",32,0,0,1.28,9,34.38,0,0,34.38,44,1,1.75,1,0,1.75,0,80,31.25,6,44
"1759","Mitch Ward","Everton","1992-1993",26,0,0,1.23,5,19.23,0,0,46.15,44,0,1.73,4,4,1.73,0,NA,34.62,3,44
"1770","Terry Phelan","Fulham","1992-1993",37,0,0,1.43,10,29.73,0,0,32.43,48,0,1.73,1,0,1.73,0,64,37.84,4,48
"1777","Ian Marshall","Bolton","1992-1993",27,0,0.07,0.96,1,29.63,0,0,48.15,49,0,1.85,2,1,1.85,2,NA,22.22,4,49
"1779","Andy Impey","Leicester","1992-1993",40,0,0.05,1.43,8,30,0,0,32.5,44,0,1.73,3,1,1.73,2,73,37.5,1,44
"1781","Tony Cottee","Leicester","1992-1993",26,0,0.46,1.19,5,15.38,0,0,50,50,0,1.73,2,1,1.73,12,NA,34.62,3,50
"1789","Steve Staunton","Aston Villa","1992-1993",42,0,0.05,1.76,15,26.19,0,0,23.81,46,0,1.83,1,0,1.83,2,81,50,2,46
"1791","Phil Babb","Sunderland","1992-1993",34,0,0,1.18,8,29.41,0,0,41.18,45,0,1.83,0,7,1.83,0,77,29.41,2,45
"1796","Jamie Redknapp","Southampton","1992-1993",29,0,0.07,1.28,6,24.14,0,0,41.38,42,1,1.83,6,2,1.83,2,NA,34.48,2,42
"1804","Mark Bosnich","Chelsea","1992-1993",17,0,0,1.76,8,17.65,0,0,29.41,43,0,1.88,0,0,1.88,0,NA,52.94,0,43
"1805","Stig Inge Bjornebye","Blackburn","1992-1993",11,0,0,0.73,3,45.45,0,0,45.45,46,0,1.78,2,0,1.78,0,NA,9.09,0,46
"1810","Denis Irwin","Wolves","1992-1993",40,0,0.13,2.1,17,30,0,0,10,50,0,1.73,2,0,1.73,5,NA,60,0,50
"1815","David May","Man Utd","1992-1993",34,0,0.03,1.74,17,32.35,0,0,20.59,45,0,1.83,1,0,1.83,1,NA,47.06,6,45
"1819","Nicky Butt","Newcastle","1992-1993",1,0,0,3,0,0,0,0,0,40,0,1.78,0,1,1.78,0,69,100,0,40
"1824","Warren Barton","Derby","1992-1993",23,0,0.09,1,4,34.78,0,0,43.48,46,0,1.8,0,0,1.8,2,75,21.74,2,46
"18282","Roger Palmer","Oldham","1992-1993",17,0,0,0.53,0,35.29,0,0,58.82,56,0,1.78,1,12,1.78,0,70,5.88,0,56
"1829","Dwight Yorke","Sunderland","1992-1993",27,0,0.22,1.93,4,25.93,0,0,18.52,44,0,1.78,8,5,1.78,6,78,55.56,0,44
"1830","Curtis Fleming","Crystal Palace","1992-1993",24,0,0,1.04,4,29.17,0,0,45.83,47,0,1.8,1,2,1.8,0,NA,25,3,47
"1833","Henning Berg","Blackburn","1992-1993",4,0,0,1.75,1,25,0,0,25,47,0,1.83,0,2,1.83,0,NA,50,0,47
"1834","Dean Gordon","Middlesbrough","1992-1993",10,0,0,0.6,0,60,0,0,40,42,0,1.83,1,4,1.83,0,NA,0,0,42
"1844","Gary Pallister","Middlesbrough","1992-1993",42,0,0.02,2,18,28.57,0,0,14.29,50,0,1.93,0,0,1.93,1,95,57.14,3,50
"1846","Robbie Mustoe","Charlton","1992-1993",23,0,0.04,1.17,4,26.09,0,0,43.48,47,0,1.8,4,2,1.8,1,NA,30.43,1,47
"1849","Gary Speed","Bolton","1992-1993",39,0,0.18,1.23,11,30.77,0,0,38.46,46,0,1.78,0,0,1.78,7,81,30.77,3,46
"1853","Paul Ince","Wolves","1992-1993",41,0,0.15,2.02,17,26.83,0,0,14.63,48,0,1.8,4,0,1.8,6,NA,58.54,5,48
"1855","Brian Deane","Leeds","1992-1993",41,0,0.37,1.27,11,24.39,0,0,41.46,47,0,1.91,2,0,1.91,15,NA,34.15,6,47
"1862","Alan Moore","Middlesbrough","1992-1993",2,0,0,0.5,0,50,0,0,50,41,0,1.78,0,2,1.78,0,NA,0,0,41
"1870","Neil Maddison","Middlesbrough","1992-1993",37,0,0.11,1.3,9,24.32,0,0,40.54,46,0,1.78,2,4,1.78,4,NA,35.14,0,46
"1876","Ian Walker","Bolton","1992-1993",17,0,0,1.06,2,35.29,0,0,41.18,44,0,1.85,2,0,1.85,0,69,23.53,0,44
"1886","Sol Campbell","Newcastle","1992-1993",1,0,1,0,0,0,0,0,100,41,0,1.88,0,1,1.88,1,88,0,0,41
"1890","Darren Anderton","Birmingham","1992-1993",34,0,0.18,1.29,4,23.53,0,0,41.18,43,0,1.85,7,2,1.85,6,78,35.29,0,43
"1894","Tim Sherwood","Portsmouth","1992-1993",39,0,0.08,1.64,16,25.64,0,0,28.21,46,1,1.83,2,1,1.83,3,NA,46.15,4,46
"1904","Les Ferdinand","Bolton","1992-1993",37,0,0.54,1.59,6,29.73,0,0,27.03,49,0,1.8,4,0,1.8,20,NA,43.24,6,49
"1907","Jason Dodd","Southampton","1992-1993",30,0,0.03,1.2,6,20,0,0,46.67,45,0,1.8,2,3,1.8,1,NA,33.33,0,45
"1910","Justin Edinburgh","Spurs","1992-1993",32,0,0,1.41,9,28.13,0,0,34.38,46,0,1.78,2,1,1.78,0,NA,37.5,2,46
"1919","Chris Armstrong","Bolton","1992-1993",35,0,0.43,1.26,11,31.43,0,0,37.14,44,1,1.83,2,0,1.83,15,NA,31.43,3,44
"1921","Matthew Le Tissier","Southampton","1992-1993",40,0,0.38,1.23,7,25,0,0,42.5,47,0,1.85,7,0,1.85,15,86,32.5,5,47
"1924","Ruel Fox","Spurs","1992-1993",34,0,0.12,1.56,9,23.53,0,0,32.35,47,0,1.68,1,2,1.68,4,NA,44.12,0,47
"1925","Mark Hughes","Blackburn","1992-1993",41,0,0.37,1.98,16,29.27,0,0,14.63,52,0,1.74,4,0,1.74,15,77,56.1,7,52
"1926","David Howells","Southampton","1992-1993",18,0,0.06,1.67,5,16.67,0,0,33.33,48,0,1.83,4,2,1.83,1,NA,50,1,48
"1927","John Scales","Ipswich","1992-1993",32,0,0.03,1.38,11,25,0,0,37.5,49,0,1.88,1,0,1.88,1,NA,37.5,1,49
"1935","Stuart Ripley","Southampton","1992-1993",40,0,0.18,1.75,15,25,0,0,25,48,0,1.8,7,2,1.8,7,NA,50,1,48
"1937","Francis Benali","Southampton","1992-1993",33,0,0,0.91,6,27.27,0,0,51.52,47,1,1.78,6,2,1.78,0,NA,21.21,6,47
"1944","Peter Atherton","Bradford","1992-1993",39,0,0,1.18,10,33.33,0,0,38.46,45,0,1.8,0,0,1.8,0,78,28.21,3,45
"1947","Andy Hinchcliffe","Sheff Wed","1992-1993",25,0,0.04,1.08,7,24,0,0,48,46,0,1.78,1,0,1.78,1,NA,28,0,46
"1954","Scott Marshall","Southampton","1992-1993",2,0,0,0,0,0,0,0,100,42,0,1.85,0,0,1.85,0,NA,0,0,42
"1957","Steve Bould","Sunderland","1992-1993",24,0,0.04,1.29,9,16.67,0,0,45.83,53,0,1.93,0,0,1.93,1,NA,37.5,5,53
"1958","David Hirst","Southampton","1992-1993",22,0,0.5,1.41,4,45.45,0,0,22.73,48,0,1.8,6,0,1.8,11,79,31.82,2,48
"1968","Niall Quinn","Sunderland","1992-1993",39,0,0.23,1.38,10,30.77,0,0,33.33,49,1,1.93,3,0,1.93,9,NA,35.9,2,49
"1979","Andy Marriott","Birmingham","1992-1993",5,0,0,0.8,0,20,0,0,60,45,0,1.85,0,0,1.85,0,79,20,0,45
"1980","Jon Newsome","Sheff Wed","1992-1993",37,0,0,1.19,6,37.84,0,0,35.14,45,0,1.88,5,7,1.88,0,81,27.03,2,45
"1997","Steve Palmer","Watford","1992-1993",7,0,0,1.57,0,28.57,0,0,28.57,47,0,1.85,3,3,1.85,0,NA,42.86,0,47
"2021","Neil Sullivan","Chelsea","1992-1993",1,0,0,1,0,100,0,0,0,45,0,1.91,0,0,1.91,0,83,0,0,45
"2024","Craig Forrest","West Ham","1992-1993",11,0,0,1.45,3,63.64,0,0,9.09,48,1,1.96,0,0,1.96,0,NA,27.27,0,48
"2028","Ian Pearce","Fulham","1992-1993",1,0,0,0,0,0,0,0,100,41,0,1.91,0,1,1.91,0,90,0,1,41
"2038","Dean Blackwell","Wimbledon","1992-1993",24,0,0,1.08,5,33.33,0,0,41.67,46,0,1.85,2,5,1.85,0,77,25,0,46
"2041","Neil Ruddock","West Ham","1992-1993",38,0,0.08,1.39,10,28.95,0,0,34.21,47,1,1.88,1,0,1.88,3,NA,36.84,8,47
